FIPS_Code,Less_hschool_diploma_2015_2019,Hschool_diploma_only_2015_2019,some_college,Fouryr_college_degree_or_higher,Value,state,county_name,total_votes,winning_party
48483,716,"1,089","1,209",16.8,579,TEXAS,WHEELER,2159,REPUBLICAN
48485,"11,300","26,740","26,806",23.1,16584,TEXAS,WICHITA,32069,REPUBLICAN
48487,"2,021","3,012","2,477",15.2,1841,TEXAS,WILBARGER,956,DEMOCRAT
48489,"4,556","4,741","2,821",8.9,5482,TEXAS,WILLACY,3108,DEMOCRAT
48491,"24,500","74,262","113,722",41.3,31514,TEXAS,WILLIAMSON,143795,DEMOCRAT
48493,"4,114","11,940","9,835",21.8,4172,TEXAS,WILSON,6350,DEMOCRAT
48495,"1,421","1,396","1,415",8.2,983,TEXAS,WINKLER,358,DEMOCRAT
48497,"6,533","15,461","14,455",18,5745,TEXAS,WISE,4973,DEMOCRAT
48499,"4,926","10,763","11,199",16.6,6231,TEXAS,WOOD,3509,DEMOCRAT
48501,"1,779","1,275","1,200",12.7,916,TEXAS,YOAKUM,420,DEMOCRAT
48503,"2,123","4,201","3,747",19.3,2405,TEXAS,YOUNG,7110,REPUBLICAN
48505,"3,063","2,477","1,569",11.6,4243,TEXAS,ZAPATA,2033,REPUBLICAN
48507,"2,351","2,317","1,655",10.9,3374,TEXAS,ZAVALA,2864,DEMOCRAT
49000,"140,800","416,545","646,202",34,279435,,,,
49001,424,"1,248","1,350",21.1,589,UTAH,BEAVER,357,DEMOCRAT
49003,"2,211","9,891","12,147",23.9,4147,UTAH,BOX ELDER,4473,DEMOCRAT
49005,"4,298","12,683","21,674",38.3,16243,UTAH,CACHE,38032,REPUBLICAN
49007,"1,104","3,547","6,192",17.1,3255,UTAH,CARBON,6693,REPUBLICAN
49009,24,161,163,13.4,64,UTAH,DAGGETT,496,REPUBLICAN
49011,"8,786","42,660","74,051",37.8,19344,UTAH,DAVIS,57411,DEMOCRAT
49013,"1,322","4,326","4,405",14.7,2787,UTAH,DUCHESNE,843,DEMOCRAT
49015,392,"1,908","2,986",16.3,1084,UTAH,EMERY,572,DEMOCRAT
49017,253,"1,247","1,055",25.9,460,UTAH,GARFIELD,514,DEMOCRAT
49019,462,"1,967","2,503",28.6,1174,UTAH,GRAND,2806,DEMOCRAT
49021,"2,023","6,757","11,325",29.8,7013,UTAH,IRON,4892,DEMOCRAT
49023,566,"2,446","2,319",16,1070,UTAH,JUAB,645,DEMOCRAT
49025,400,"1,161","2,173",29.9,717,UTAH,KANE,2998,REPUBLICAN
49027,936,"2,409","2,903",20.6,1542,UTAH,MILLARD,624,DEMOCRAT
49029,121,"1,266","2,534",39.4,486,UTAH,MORGAN,5181,REPUBLICAN
49031,117,527,393,20.2,227,UTAH,PIUTE,86,DEMOCRAT
49033,63,468,592,23,230,UTAH,RICH,180,DEMOCRAT
49035,"65,628","161,676","233,110",35.6,103036,UTAH,SALT LAKE,7625,DEMOCRAT
49037,"1,367","2,920","3,118",18.3,3295,UTAH,SAN JUAN,3535,REPUBLICAN
49039,"1,724","5,113","7,141",20.9,3699,UTAH,SANPETE,1794,DEMOCRAT
49041,"1,236","4,328","5,210",18.5,2590,UTAH,SEVIER,9052,REPUBLICAN
49043,"1,393","4,380","6,529",55,1968,UTAH,SUMMIT,15244,DEMOCRAT
49045,"3,418","11,466","14,778",24.2,3829,UTAH,TOOELE,8943,DEMOCRAT
49047,"2,983","7,301","7,325",15.8,3920,UTAH,UINTAH,1663,DEMOCRAT
49049,"16,174","49,075","112,013",40.8,60411,UTAH,UTAH,76033,DEMOCRAT
49051,"1,027","4,144","6,253",39.9,1699,UTAH,WASATCH,6187,DEMOCRAT
49053,"7,579","24,989","44,307",28.1,16590,UTAH,WASHINGTON,67294,REPUBLICAN
49055,207,437,718,23.4,319,UTAH,WAYNE,365,DEMOCRAT
49057,"14,562","46,044","56,935",24.5,17647,UTAH,WEBER,65949,REPUBLICAN
50000,"32,276","126,832","113,869",38,60624,,,,
50001,"1,654","7,403","6,295",39.6,2690,VERMONT,ADDISON,6567,REPUBLICAN
50003,"2,250","7,409","6,599",36.2,3399,VERMONT,BENNINGTON,6724,REPUBLICAN
50005,"1,874","7,607","5,818",29,3561,VERMONT,CALEDONIA,8529,DEMOCRAT
50007,"6,032","20,348","25,765",51.3,16084,VERMONT,CHITTENDEN,72938,DEMOCRAT
50009,625,"2,175","1,167",16.2,908,VERMONT,ESSEX,2164,REPUBLICAN
50011,"3,202","13,020","9,840",24.1,4699,VERMONT,FRANKLIN,13612,DEMOCRAT
50013,376,"1,422","1,377",39.8,581,VERMONT,GRAND ISLE,3346,DEMOCRAT
50015,"1,276","4,546","5,165",38.2,2231,VERMONT,LAMOILLE,4171,REPUBLICAN
50017,"1,739","7,671","5,637",29.1,2652,VERMONT,ORANGE,8351,DEMOCRAT
50019,"2,311","7,798","5,400",21.5,3333,VERMONT,ORLEANS,7757,DEMOCRAT
50021,"3,161","14,703","11,670",30.8,6033,VERMONT,RUTLAND,18746,DEMOCRAT
50023,"2,636","11,250","10,401",41.8,4673,VERMONT,WASHINGTON,8707,REPUBLICAN
50025,"2,413","9,400","7,889",38.1,4776,VERMONT,WINDHAM,7251,REPUBLICAN
50027,"2,727","12,080","10,846",38.2,5005,VERMONT,WINDSOR,24779,DEMOCRAT
51000,"595,348","1,383,769","1,557,409",38.8,822944,,,,
51001,"4,360","8,633","5,938",19.5,5225,VIRGINIA,ACCOMACK,6078,REPUBLICAN
51003,"5,789","11,493","15,440",55.1,6882,VIRGINIA,ALBEMARLE,93,REPUBLICAN
51005,"1,572","4,530","3,438",15,1680,VIRGINIA,ALLEGHANY,993,DEMOCRAT
51007,"1,497","3,787","2,408",17.1,1211,VIRGINIA,AMELIA,673,DEMOCRAT
51009,"3,264","8,176","6,944",19.1,3645,VIRGINIA,AMHERST,6550,REPUBLICAN
51011,"1,567","3,766","3,462",20.9,1991,VIRGINIA,APPOMATTOX,850,DEMOCRAT
51013,"9,794","13,487","19,446",75.3,17774,VIRGINIA,ARLINGTON,91963,DEMOCRAT
51015,"6,962","21,353","14,268",22.7,5260,VIRGINIA,AUGUSTA,7874,DEMOCRAT
51017,305,"1,350",993,15.9,406,VIRGINIA,BATH,4,REPUBLICAN
51019,"5,655","17,138","17,340",29.2,6766,VIRGINIA,BEDFORD,8705,DEMOCRAT
51021,565,"2,098","1,581",14.2,749,VIRGINIA,BLAND,976,REPUBLICAN
51023,"1,775","7,919","7,875",28.3,1895,VIRGINIA,BOTETOURT,7875,REPUBLICAN
51025,"2,644","4,473","3,518",13.6,2935,VIRGINIA,BRUNSWICK,2807,DEMOCRAT
51027,"4,895","5,739","3,805",11.8,4332,VIRGINIA,BUCHANAN,815,DEMOCRAT
51029,"2,556","5,422","3,114",12.5,2516,VIRGINIA,BUCKINGHAM,5,REPUBLICAN
51029,"2,556","5,422","3,114",12.5,2516,VIRGINIA,BUCKINGHAM,5,DEMOCRAT
51031,"5,118","12,812","12,969",22.5,5845,VIRGINIA,CAMPBELL,9331,REPUBLICAN
51033,"3,042","7,685","5,596",19.9,2883,VIRGINIA,CAROLINE,59,REPUBLICAN
51035,"4,270","7,999","6,627",15,4110,VIRGINIA,CARROLL,8706,REPUBLICAN
51036,"1,107","2,092","1,457",14.7,870,VIRGINIA,CHARLES CITY,947,REPUBLICAN
51037,"1,419","3,415","2,697",10.9,2257,VIRGINIA,CHARLOTTE,785,DEMOCRAT
51041,"17,713","54,442","65,382",40.5,22943,VIRGINIA,CHESTERFIELD,85505,DEMOCRAT
51043,"1,131","3,067","2,828",32.2,911,VIRGINIA,CLARKE,8,DEMOCRAT
51045,346,"1,416","1,120",23.6,572,VIRGINIA,CRAIG,804,REPUBLICAN
51047,"4,772","10,712","10,018",25.7,4709,VIRGINIA,CULPEPER,9131,REPUBLICAN
51049,"1,172","2,710","2,166",14.9,1371,VIRGINIA,CUMBERLAND,803,DEMOCRAT
51051,"2,452","4,181","3,052",10.7,3330,VIRGINIA,DICKENSON,473,DEMOCRAT
51053,"3,453","7,382","5,843",18.6,2982,VIRGINIA,DINWIDDIE,4709,REPUBLICAN
51057,"1,394","2,973","2,146",17.4,1747,VIRGINIA,ESSEX,899,DEMOCRAT
51059,"58,665","99,809","141,424",61.6,68543,VIRGINIA,FAIRFAX,96479,DEMOCRAT
51061,"3,610","12,768","14,204",36.4,4310,VIRGINIA,FAUQUIER,93,DEMOCRAT
51063,"1,507","4,146","3,399",22.1,1783,VIRGINIA,FLOYD,466,DEMOCRAT
51065,"1,720","4,651","6,370",33.9,1883,VIRGINIA,FLUVANNA,6083,DEMOCRAT
51067,"4,850","14,250","12,802",21.9,6315,VIRGINIA,FRANKLIN,6670,REPUBLICAN
51069,"6,456","19,325","17,039",28.3,5731,VIRGINIA,FREDERICK,3944,DEMOCRAT
51071,"1,340","4,686","3,884",18.1,1890,VIRGINIA,GILES,713,DEMOCRAT
51073,"2,821","8,762","9,168",23.3,3194,VIRGINIA,GLOUCESTER,8588,REPUBLICAN
51075,"1,475","4,083","4,409",41.8,1420,VIRGINIA,GOOCHLAND,5393,REPUBLICAN
51077,"2,250","4,468","3,634",13.7,2719,VIRGINIA,GRAYSON,987,DEMOCRAT
51079,"1,888","3,873","3,854",29,1482,VIRGINIA,GREENE,809,DEMOCRAT
51081,"1,954","3,630","2,406",9.2,1929,VIRGINIA,GREENSVILLE,658,REPUBLICAN
51083,"4,611","8,938","7,475",15.4,5655,VIRGINIA,HALIFAX,5559,REPUBLICAN
51085,"5,018","18,615","20,357",39.8,5393,VIRGINIA,HANOVER,75,REPUBLICAN
51087,"18,757","48,174","60,812",43.7,28486,VIRGINIA,HENRICO,81563,DEMOCRAT
51089,"7,537","12,957","12,069",13.9,7277,VIRGINIA,HENRY,9743,REPUBLICAN
51091,215,725,511,22.5,271,VIRGINIA,HIGHLAND,853,REPUBLICAN
51093,"3,182","7,345","8,651",27,3351,VIRGINIA,ISLE OF WIGHT,7174,REPUBLICAN
51095,"2,672","9,674","14,650",50.4,4366,VIRGINIA,JAMES CITY,8385,REPUBLICAN
51097,620,"1,938","1,430",23.6,820,VIRGINIA,KING AND QUEEN,984,DEMOCRAT
51099,"1,172","4,607","5,338",36,1553,VIRGINIA,KING GEORGE,5182,REPUBLICAN
51101,912,"3,944","4,230",21,1179,VIRGINIA,KING WILLIAM,4549,REPUBLICAN
51103,829,"2,646","2,429",31.5,1383,VIRGINIA,LANCASTER,887,DEMOCRAT
51105,"4,188","6,205","5,597",11.2,5939,VIRGINIA,LEE,761,DEMOCRAT
51107,"15,519","31,378","51,134",61.3,12909,VIRGINIA,LOUDOUN,545,DEMOCRAT
51109,"3,873","8,575","7,464",24.1,3559,VIRGINIA,LOUISA,7950,REPUBLICAN
51111,"1,995","3,626","2,347",11.3,2140,VIRGINIA,LUNENBURG,911,DEMOCRAT
51113,"1,335","3,476","2,530",23.4,1224,VIRGINIA,MADISON,8,DEMOCRAT
51115,656,"2,132","2,202",27.9,766,VIRGINIA,MATHEWS,5,REPUBLICAN
51117,"4,103","7,220","6,814",20.2,5137,VIRGINIA,MECKLENBURG,5133,REPUBLICAN
51119,"1,083","2,732","2,756",21.5,1411,VIRGINIA,MIDDLESEX,7,DEMOCRAT
51121,"3,802","13,076","13,640",45.5,18158,VIRGINIA,MONTGOMERY,9479,REPUBLICAN
51125,"1,581","3,904","2,238",30.4,1748,VIRGINIA,NELSON,8,REPUBLICAN
51127,"1,148","5,412","4,921",26.9,1131,VIRGINIA,NEW KENT,6611,REPUBLICAN
51131,"1,523","3,044","2,167",22.6,2077,VIRGINIA,NORTHAMPTON,840,DEMOCRAT
51133,878,"3,206","2,893",28.9,1533,VIRGINIA,NORTHUMBERLAND,8,REPUBLICAN
51135,"2,236","4,151","2,999",14.8,2789,VIRGINIA,NOTTOWAY,2059,REPUBLICAN
51137,"2,860","8,761","7,288",25.1,3534,VIRGINIA,ORANGE,8149,REPUBLICAN
51139,"3,017","7,913","4,074",13.7,2668,VIRGINIA,PAGE,833,DEMOCRAT
51141,"2,682","4,708","4,094",15.2,2674,VIRGINIA,PATRICK,8,REPUBLICAN
51143,"7,843","15,841","14,971",14.5,8960,VIRGINIA,PITTSYLVANIA,6414,DEMOCRAT
51145,"2,160","6,390","6,526",29.2,1547,VIRGINIA,POWHATAN,7875,REPUBLICAN
51147,"1,830","4,452","3,269",26.8,3852,VIRGINIA,PRINCE EDWARD,4,REPUBLICAN
51149,"2,478","8,895","8,754",23.6,2842,VIRGINIA,PRINCE GEORGE,5101,DEMOCRAT
51153,"34,009","59,087","80,707",41.1,28463,VIRGINIA,PRINCE WILLIAM,917,DEMOCRAT
51155,"3,212","8,488","8,745",20,4796,VIRGINIA,PULASKI,6783,REPUBLICAN
51157,638,"1,519","1,376",35.8,622,VIRGINIA,RAPPAHANNOCK,639,REPUBLICAN
51159,"1,344","2,455","1,911",17.7,1303,VIRGINIA,RICHMOND,430,DEMOCRAT
51161,"5,179","16,895","21,447",35.6,5918,VIRGINIA,ROANOKE,76,REPUBLICAN
51163,"2,243","5,727","4,504",26.7,2525,VIRGINIA,ROCKBRIDGE,5881,REPUBLICAN
51165,"8,807","19,294","12,360",26.3,6482,VIRGINIA,ROCKINGHAM,9267,REPUBLICAN
51167,"3,949","7,601","6,013",12.2,5272,VIRGINIA,RUSSELL,991,DEMOCRAT
51169,"3,056","6,251","4,933",13.3,3069,VIRGINIA,SCOTT,978,DEMOCRAT
51171,"4,015","11,746","8,843",20.5,4421,VIRGINIA,SHENANDOAH,65,REPUBLICAN
51173,"3,748","8,487","6,972",14.6,4849,VIRGINIA,SMYTH,8038,REPUBLICAN
51175,"2,009","3,942","4,830",18.4,2132,VIRGINIA,SOUTHAMPTON,3617,REPUBLICAN
51177,"7,811","26,058","26,466",31.7,8903,VIRGINIA,SPOTSYLVANIA,7474,DEMOCRAT
51179,"6,362","21,483","28,607",39.9,8097,VIRGINIA,STAFFORD,9810,DEMOCRAT
51181,744,"1,794","1,393",20.6,761,VIRGINIA,SURRY,885,REPUBLICAN
51183,"1,651","3,568","2,107",12.7,1851,VIRGINIA,SUSSEX,801,REPUBLICAN
51185,"5,570","11,108","9,240",14.9,8417,VIRGINIA,TAZEWELL,972,DEMOCRAT
51187,"3,572","9,821","8,015",21.7,3803,VIRGINIA,WARREN,7737,REPUBLICAN
51191,"5,693","13,678","11,418",22.8,6396,VIRGINIA,WASHINGTON,5122,DEMOCRAT
51193,"2,042","4,461","4,151",19.2,2843,VIRGINIA,WESTMORELAND,40,DEMOCRAT
51195,"6,630","8,161","8,609",15,7039,VIRGINIA,WISE,926,DEMOCRAT
51197,"2,924","8,019","6,205",19,3645,VIRGINIA,WYTHE,7751,REPUBLICAN
51199,"2,439","8,651","13,098",47.1,3441,VIRGINIA,YORK,7286,REPUBLICAN
51510,"8,351","13,882","21,915",63.1,13593,VIRGINIA,ALEXANDRIA CITY,9973,DEMOCRAT
51515,,,,,,,,,
51520,"1,850","3,585","3,581",25.4,3604,VIRGINIA,BRISTOL CITY,554,DEMOCRAT
51530,779,"1,662","1,025",15.9,1024,VIRGINIA,BUENA VISTA CITY,735,REPUBLICAN
51540,"2,693","5,014","5,970",54.9,9965,VIRGINIA,CHARLOTTESVILLE CITY,4294,DEMOCRAT
51550,"12,649","38,715","56,280",33.2,19812,VIRGINIA,CHESAPEAKE CITY,53788,DEMOCRAT
51560,,,,,,,,,
51570,"1,031","3,795","4,186",25.5,1613,VIRGINIA,COLONIAL HEIGHTS CITY,870,DEMOCRAT
51580,505,"1,770","1,088",15.6,785,VIRGINIA,COVINGTON CITY,578,DEMOCRAT
51590,"5,205","9,002","9,311",17.6,9023,VIRGINIA,DANVILLE CITY,95,DEMOCRAT
51595,724,"1,187","1,118",13.8,1044,VIRGINIA,EMPORIA CITY,816,DEMOCRAT
51600,965,"2,167","3,188",60.8,1667,VIRGINIA,FAIRFAX CITY,7610,DEMOCRAT
51610,107,696,"1,347",77.6,512,VIRGINIA,FALLS CHURCH CITY,976,REPUBLICAN
51620,789,"1,677","2,197",19.1,1507,VIRGINIA,FRANKLIN CITY,890,DEMOCRAT
51630,"1,700","4,097","4,407",40.9,4463,VIRGINIA,FREDERICKSBURG CITY,6529,DEMOCRAT
51640,"1,157","1,444","1,451",14.8,1151,VIRGINIA,GALAX CITY,948,REPUBLICAN
51650,"7,747","26,300","32,112",26.9,17926,VIRGINIA,HAMPTON CITY,9386,REPUBLICAN
51660,"4,354","6,909","5,944",36.3,11299,VIRGINIA,HARRISONBURG CITY,8254,DEMOCRAT
51670,"2,773","5,448","4,430",14.8,4287,VIRGINIA,HOPEWELL CITY,67,DEMOCRAT
51678,273,698,729,46.7,1073,VIRGINIA,LEXINGTON CITY,6,DEMOCRAT
51680,"5,077","11,337","12,529",35.6,11947,VIRGINIA,LYNCHBURG CITY,82,REPUBLICAN
51683,"4,562","6,805","7,217",29.6,3031,VIRGINIA,MANASSAS CITY,8007,DEMOCRAT
51685,"1,915","2,935","3,156",27.9,1095,VIRGINIA,MANASSAS PARK CITY,834,DEMOCRAT
51690,"1,509","2,504","2,922",21,2377,VIRGINIA,MARTINSVILLE CITY,2624,DEMOCRAT
51700,"10,498","33,142","42,207",26.3,25769,VIRGINIA,NEWPORT NEWS CITY,445,DEMOCRAT
51710,"18,390","39,080","51,300",28.8,39553,VIRGINIA,NORFOLK CITY,607,DEMOCRAT
51720,439,659,"1,024",22.8,756,VIRGINIA,NORTON CITY,463,DEMOCRAT
51730,"3,733","7,768","5,932",19.8,6643,VIRGINIA,PETERSBURG CITY,9,REPUBLICAN
51735,431,"2,191","2,266",42.2,645,VIRGINIA,POQUOSON CITY,416,DEMOCRAT
51740,"7,473","19,125","23,087",21.9,16860,VIRGINIA,PORTSMOUTH CITY,8401,REPUBLICAN
51750,725,"1,951","2,409",38,4503,VIRGINIA,RADFORD CITY,5,REPUBLICAN
51760,"23,054","34,429","37,818",39.6,42010,VIRGINIA,RICHMOND CITY,8967,REPUBLICAN
51770,"9,661","23,853","20,060",23.4,19049,VIRGINIA,ROANOKE CITY,7856,REPUBLICAN
51775,"1,856","4,953","5,524",27.9,2197,VIRGINIA,SALEM CITY,932,DEMOCRAT
51790,"1,810","5,261","4,683",33.4,2706,VIRGINIA,STAUNTON CITY,5813,DEMOCRAT
51800,"6,175","16,545","20,279",29.5,8906,VIRGINIA,SUFFOLK CITY,9474,REPUBLICAN
51810,"19,832","64,449","112,198",36,31898,VIRGINIA,VIRGINIA BEACH CITY,959,DEMOCRAT
51820,"2,130","5,125","3,918",27.1,2746,VIRGINIA,WAYNESBORO CITY,3799,DEMOCRAT
51830,392,"1,393","1,432",56.8,1937,VIRGINIA,WILLIAMSBURG CITY,721,DEMOCRAT
51840,"2,947","4,561","4,525",35.1,3588,VIRGINIA,WINCHESTER CITY,51,DEMOCRAT
53000,"442,449","1,122,330","1,699,233",36,731216,,,,
53001,"3,541","3,074","2,566",14.3,3309,WASHINGTON,ADAMS,3907,REPUBLICAN
53003,"1,402","4,536","6,812",21.4,3092,WASHINGTON,ASOTIN,7319,REPUBLICAN
53005,"12,580","31,301","44,521",30.9,21437,WASHINGTON,BENTON,60365,REPUBLICAN
53007,"9,015","13,683","15,839",25.8,9332,WASHINGTON,CHELAN,22746,REPUBLICAN
53009,"4,332","15,145","22,361",27.4,8476,WASHINGTON,CLALLAM,24721,DEMOCRAT
53011,"23,468","77,569","120,966",30.6,44548,WASHINGTON,CLARK,140324,DEMOCRAT
53013,269,661,"1,334",25.6,484,WASHINGTON,COLUMBIA,668,DEMOCRAT
53015,"7,975","22,715","30,945",17,13729,WASHINGTON,COWLITZ,34424,REPUBLICAN
53017,"4,940","8,160","8,829",20.5,4724,WASHINGTON,DOUGLAS,7811,DEMOCRAT
53019,751,"2,015","1,919",18.8,1354,WASHINGTON,FERRY,2771,REPUBLICAN
53021,"13,284","13,560","16,860",17.7,12409,WASHINGTON,FRANKLIN,18039,REPUBLICAN
53023,90,451,680,24.5,283,WASHINGTON,GARFIELD,366,DEMOCRAT
53025,"13,526","15,767","18,440",17.7,13377,WASHINGTON,GRANT,24764,REPUBLICAN
53027,"5,438","17,927","20,670",16.5,9422,WASHINGTON,GRAYS HARBOR,19877,REPUBLICAN
53029,"2,833","13,123","24,267",33.6,6037,WASHINGTON,ISLAND,29213,DEMOCRAT
53031,"1,277","5,357","7,804",44.3,3993,WASHINGTON,JEFFERSON,6931,REPUBLICAN
53033,"107,935","234,991","401,547",52.5,171116,WASHINGTON,KING,907310,DEMOCRAT
53035,"9,664","40,956","72,900",33.2,19787,WASHINGTON,KITSAP,90277,DEMOCRAT
53037,"2,392","6,943","9,540",32.3,6326,WASHINGTON,KITTITAS,14105,REPUBLICAN
53039,"1,935","3,997","5,123",31.5,3013,WASHINGTON,KLICKITAT,7237,REPUBLICAN
53041,"6,924","16,158","22,598",17.7,9726,WASHINGTON,LEWIS,29391,REPUBLICAN
53043,557,"2,237","2,934",25.1,981,WASHINGTON,LINCOLN,5150,REPUBLICAN
53045,"5,321","14,590","18,636",17.6,8143,WASHINGTON,MASON,18710,REPUBLICAN
53047,"4,699","8,859","9,808",20,6828,WASHINGTON,OKANOGAN,8900,DEMOCRAT
53049,"1,978","5,037","6,647",18.9,2996,WASHINGTON,PACIFIC,6953,REPUBLICAN
53051,886,"3,096","3,940",20.8,2191,WASHINGTON,PEND OREILLE,5728,REPUBLICAN
53053,"49,801","160,553","218,927",27.2,83128,WASHINGTON,PIERCE,249506,DEMOCRAT
53055,568,"2,190","4,123",49.8,1414,WASHINGTON,SAN JUAN,9725,DEMOCRAT
53057,"8,659","23,225","33,165",26.2,14314,WASHINGTON,SKAGIT,38252,DEMOCRAT
53059,737,"2,675","3,240",24.5,1246,WASHINGTON,SKAMANIA,3885,REPUBLICAN
53061,"42,691","129,236","200,554",32.8,56935,WASHINGTON,SNOHOMISH,256728,DEMOCRAT
53063,"21,286","80,192","137,402",30.8,65750,WASHINGTON,SPOKANE,148576,REPUBLICAN
53065,"3,003","11,048","11,962",18.7,6738,WASHINGTON,STEVENS,7839,DEMOCRAT
53067,"12,295","41,842","72,103",35.7,26105,WASHINGTON,THURSTON,96608,DEMOCRAT
53069,260,990,"1,407",19.4,477,WASHINGTON,WAHKIAKUM,1741,REPUBLICAN
53071,"4,658","7,874","15,353",29.8,7099,WASHINGTON,WALLA WALLA,16400,REPUBLICAN
53073,"10,497","34,175","51,486",34.3,28310,WASHINGTON,WHATCOM,83660,DEMOCRAT
53075,"1,108","3,865","7,259",49.8,11367,WASHINGTON,WHITMAN,9067,REPUBLICAN
53077,"39,874","42,557","43,766",16.7,41218,WASHINGTON,YAKIMA,50555,REPUBLICAN
54000,"168,624","519,091","334,314",20.6,281175,,,,
54001,"1,654","5,332","2,518",15.6,2848,WEST VIRGINIA,BARBOUR,5116,REPUBLICAN
54003,"8,699","29,876","23,984",21.2,12942,WEST VIRGINIA,BERKELEY,33279,REPUBLICAN
54005,"3,238","7,941","3,256",9.7,4017,WEST VIRGINIA,BOONE,6816,REPUBLICAN
54007,"2,043","4,835","2,010",14.9,2477,WEST VIRGINIA,BRAXTON,4120,REPUBLICAN
54009,"1,534","6,660","4,992",19,2551,WEST VIRGINIA,BROOKE,7545,REPUBLICAN
54011,"7,538","20,966","18,083",26,16337,WEST VIRGINIA,CABELL,21721,REPUBLICAN
54013,"1,058","2,537","1,173",12.2,1524,WEST VIRGINIA,CALHOUN,568,DEMOCRAT
54015,"1,382","3,148",985,9.2,1891,WEST VIRGINIA,CLAY,641,DEMOCRAT
54017,"1,142","2,780","1,351",17.1,1376,WEST VIRGINIA,DODDRIDGE,435,DEMOCRAT
54019,"5,409","13,800","7,559",14.8,8321,WEST VIRGINIA,FAYETTE,5063,DEMOCRAT
54021,832,"2,489","1,299",17,1536,WEST VIRGINIA,GILMER,599,DEMOCRAT
54023,"1,533","3,952","1,899",13.8,1497,WEST VIRGINIA,GRANT,607,DEMOCRAT
54025,"3,612","9,788","7,324",19.9,5814,WEST VIRGINIA,GREENBRIER,4655,DEMOCRAT
54027,"2,687","7,916","4,413",12.4,3311,WEST VIRGINIA,HAMPSHIRE,8033,REPUBLICAN
54029,"2,095","9,127","6,760",17.4,3559,WEST VIRGINIA,HANCOCK,9806,REPUBLICAN
54031,"1,993","4,517","2,130",14.5,1929,WEST VIRGINIA,HARDY,4859,REPUBLICAN
54033,"5,411","18,644","12,981",23.3,7353,WEST VIRGINIA,HARRISON,9215,DEMOCRAT
54035,"2,408","9,085","5,525",17.4,4716,WEST VIRGINIA,JACKSON,3207,DEMOCRAT
54037,"3,985","12,109","10,584",31.8,5529,WEST VIRGINIA,JEFFERSON,15033,REPUBLICAN
54039,"15,034","49,221","34,570",25.5,28499,WEST VIRGINIA,KANAWHA,46398,REPUBLICAN
54041,"1,350","5,917","2,655",14.5,3039,WEST VIRGINIA,LEWIS,5782,REPUBLICAN
54043,"2,813","6,928","3,668",9,3990,WEST VIRGINIA,LINCOLN,6012,REPUBLICAN
54045,"4,860","10,562","6,240",10,6827,WEST VIRGINIA,LOGAN,2333,DEMOCRAT
54047,"4,285","6,427","2,215",5.4,5894,WEST VIRGINIA,MCDOWELL,5148,REPUBLICAN
54049,"4,094","15,733","10,121",22.6,7939,WEST VIRGINIA,MARION,8901,DEMOCRAT
54051,"1,777","10,241","6,831",18,4081,WEST VIRGINIA,MARSHALL,3455,DEMOCRAT
54053,"2,697","8,763","5,032",14.4,3994,WEST VIRGINIA,MASON,8491,REPUBLICAN
54055,"7,012","16,773","10,455",19.4,10768,WEST VIRGINIA,MERCER,5556,DEMOCRAT
54057,"1,507","9,529","5,325",15.5,3266,WEST VIRGINIA,MINERAL,2660,DEMOCRAT
54059,"4,222","7,348","3,971",9.9,6329,WEST VIRGINIA,MINGO,8544,REPUBLICAN
54061,"5,005","17,835","14,628",42.8,18887,WEST VIRGINIA,MONONGALIA,20803,REPUBLICAN
54063,"1,541","4,925","1,977",15.3,2070,WEST VIRGINIA,MONROE,5068,REPUBLICAN
54065,"1,860","5,337","3,773",17,1851,WEST VIRGINIA,MORGAN,6537,REPUBLICAN
54067,"2,395","8,785","4,255",15.6,4558,WEST VIRGINIA,NICHOLAS,8279,REPUBLICAN
54069,"1,938","10,174","8,123",32,5504,WEST VIRGINIA,OHIO,7223,DEMOCRAT
54071,979,"2,706",847,14.1,927,WEST VIRGINIA,PENDLETON,820,DEMOCRAT
54073,592,"2,749","1,453",11.6,875,WEST VIRGINIA,PLEASANTS,699,DEMOCRAT
54075,"1,124","3,090","1,293",14.8,1270,WEST VIRGINIA,POCAHONTAS,2895,REPUBLICAN
54077,"3,272","11,712","5,632",16.9,4491,WEST VIRGINIA,PRESTON,3163,DEMOCRAT
54079,"3,304","14,567","11,669",26.1,4962,WEST VIRGINIA,PUTNAM,7878,DEMOCRAT
54081,"7,251","21,569","15,127",18.4,12090,WEST VIRGINIA,RALEIGH,7982,DEMOCRAT
54083,"3,041","10,161","4,134",17.3,4403,WEST VIRGINIA,RANDOLPH,8673,REPUBLICAN
54085,"1,110","3,668","1,606",11.3,1674,WEST VIRGINIA,RITCHIE,586,DEMOCRAT
54087,"2,118","4,403","2,275",13.1,2628,WEST VIRGINIA,ROANE,4213,REPUBLICAN
54089,"1,492","4,202","2,830",14.5,2724,WEST VIRGINIA,SUMMERS,4074,REPUBLICAN
54091,"1,322","5,845","3,074",17.3,2690,WEST VIRGINIA,TAYLOR,5477,REPUBLICAN
54093,657,"2,518","1,160",19.4,1014,WEST VIRGINIA,TUCKER,938,DEMOCRAT
54095,695,"3,254","1,588",14.1,1302,WEST VIRGINIA,TYLER,631,DEMOCRAT
54097,"2,430","8,142","3,247",16.9,3994,WEST VIRGINIA,UPSHUR,7771,REPUBLICAN
